program,routeOrSite,stationOrPoint,latitude,longitude
glmmp,ON1038,F,43.92064,-79.22046
glmmp,ON1039,A,43.93338,-79.21501
glmmp,ON1039,B,43.9358,-79.22037
glmmp,ON1039,C,43.93017,-79.22697
glmmp,ON1039,D,43.92391,-79.22486
glmmp,ON1039,E,43.92168,-79.22723
glmmp,ON1039,F,43.919606,-79.225725
glmmp,ON104,A,43.45,-80.65
glmmp,ON1041,A,43.45324,-79.77665
glmmp,ON1044,A,44.35684,-79.88831
glmmp,ON1044,B,44.35618,-79.89138
glmmp,ON1044,C,44.358171,-79.892772
glmmp,ON1044,D,44.360508,-79.893477
glmmp,ON1045,A,44.470117,-77.31478
glmmp,ON1047,A,42.03472,-82.50613
glmmp,ON1047,B,42.03649,-82.50657
glmmp,ON1047,C,42.0389,-82.51111
glmmp,ON105,A,42.87888889,-79.14416667
glmmp,ON105,B,42.87055556,-79.14444444
glmmp,ON1050,A,42.174194,-83.08489
glmmp,ON1051,A,43.568731,-80.228796
glmmp,ON1051,B,43.572563,-80.22512
glmmp,ON1053,A,43.75563,-79.6626
glmmp,ON1053,B,43.75388,-79.662
glmmp,ON1053,C,43.75496,-79.65602
glmmp,ON1053,D,43.75496,-79.65602
glmmp,ON1053,E,43.75104,-79.65806
glmmp,ON1053,F,43.7593,-79.66874
glmmp,ON1056,A,44.26778,-77.448332
glmmp,ON1059,A,43.038254,-79.087862
glmmp,ON1059,B,43.039933,-79.08162
glmmp,ON1059,C,43.043187,-79.076504
glmmp,ON106,A,46.21444444,-82.15722222
glmmp,ON1060,A,44.31072,-78.37225
glmmp,ON1060,B,44.31517,-78.37058
glmmp,ON1061,A,44.29997,-78.37095
glmmp,ON1061,B,44.29844,-78.37328
glmmp,ON1061,C,44.29657,-78.37482
glmmp,ON1061,I,44.29917,-78.3723
glmmp,ON1061,J,44.29752,-78.37428
glmmp,ON1064,A,44.11245,-77.34858
glmmp,ON1064,B,44.11024,-77.34787
glmmp,ON1064,C,44.10747,-77.34737
glmmp,ON1064,D,44.10498,-77.34689
glmmp,ON107,A,43.84444444,-78.96138889
glmmp,ON107,B,43.84555556,-78.96388889
glmmp,ON107,C,43.84583333,-78.96694444
glmmp,ON107,D,43.84333333,-78.9675
glmmp,ON107,E,43.84083333,-78.96638889
glmmp,ON107,F,43.84055556,-78.96305556
glmmp,ON107,G,43.84194444,-78.96138889
glmmp,ON1070,A,43.92388,-79.04722
glmmp,ON1070,B,43.92611,-79.04805
glmmp,ON1072,A,43.6857,-79.36641
glmmp,ON1072,B,43.6857,-79.36641
glmmp,ON1072,C,43.231895,-80.338032
glmmp,ON1074,A,44.87249,-81.31999
glmmp,ON1074,B,44.87618,-81.33045
glmmp,ON1074,C,44.87666,-81.32499
glmmp,ON1074,D,44.87611,-81.33027
glmmp,ON1079,A,43.0685,-79.0724
glmmp,ON108,A,44.14166667,-78.99833333
glmmp,ON1083,A,43.6232132,-81.5024571
glmmp,ON1083,B,43.621123,-81.4993853
glmmp,ON1083,C,43.6195371,-81.48651
glmmp,ON1084,A,42.2645448,-83.0671928
glmmp,ON1087,A,44.30418,-81.57503
glmmp,ON1089,A,44.6777,-78.70459
glmmp,ON109,A,44.32666667,-79.04388889
glmmp,ON1090,A,43.16815,-79.28074
glmmp,ON1091,A,42.94911,-81.22628
glmmp,ON1091,B,42.95111,-81.22397
glmmp,ON1091,C,42.9499,-81.2198
glmmp,ON1092,A,44.73459,-81.30202
glmmp,ON1092,B,44.730758,-81.301878
glmmp,ON1092,C,44.727456,-81.303257
glmmp,ON1094,C,43.30288,-80.39738
glmmp,ON1094,D,43.30119,-80.39833
glmmp,ON1094,E,43.30169,-80.40424
glmmp,ON1094,H,43.30573,-80.39309
glmmp,ON1095,B,44.363351,-79.714003
glmmp,ON1095,C,44.36319,-79.710866
glmmp,ON1098,A,42.581042,-80.519753
glmmp,ON1098,B,42.578933,-80.518049
glmmp,ON1098,C,42.578305,-80.514942
glmmp,ON1098,D,42.576893,-80.519613
glmmp,ON1098,E,42.577926,-80.522452
glmmp,ON1099,A,41.965117,-82.515371
glmmp,ON1099,B,41.961981,-82.51109
glmmp,ON1099,C,41.960274,-82.505356
glmmp,ON1099,D,41.970068,-82.513547
glmmp,ON1099,E,41.975284,-82.518007
glmmp,ON1099,F,41.977437,-82.524171
glmmp,ON1099,G,41.970378,-82.519702
glmmp,ON110,A,44.16502,-79.08058
glmmp,ON110,B,44.1644,-79.0829
glmmp,ON110,C,44.1527,-79.0763
glmmp,ON110,D,44.154,-79.0821
glmmp,ON110,E,44.1576,-79.0814
glmmp,ON110,F,44.160278,-79.080976
glmmp,ON110,G,44.1625,-79.080278
glmmp,ON1100,A,42.261512,-81.872522
glmmp,ON1100,B,42.258997,-81.876643
glmmp,ON1100,C,42.262373,-81.877173
glmmp,ON1100,D,42.265607,-81.875251
glmmp,ON1100,E,42.270013,-81.875534
glmmp,ON1100,F,42.277,-81.872194
glmmp,ON1100,G,42.281111,-81.869722
glmmp,ON1101,A,45.032455,-76.229176
glmmp,ON1101,B,45.035267,-76.230694
glmmp,ON1101,C,45.037763,-76.233145
glmmp,ON1101,D,45.04359,-76.237451
glmmp,ON1101,E,45.044578,-76.232087
glmmp,ON1101,F,45.042895,-76.226185
glmmp,ON1101,G,45.036311,-76.226642
glmmp,ON1102,A,45.048467,-76.180545
glmmp,ON1102,B,45.051511,-76.179231
glmmp,ON1102,C,45.054495,-76.176997
glmmp,ON1103,A,45.077479,-76.177425
glmmp,ON1103,B,45.074979,-76.176911
glmmp,ON1103,C,45.073121,-76.174833
glmmp,ON1104,A,42.18017134,-83.10552479
glmmp,ON1104,B,42.17720533,-83.10917353
glmmp,ON1104,C,42.17634811,-83.10544344
glmmp,ON1104,D,42.171707,-83.106394
glmmp,ON1104,E,42.17400521,-83.10996625
glmmp,ON1104,F,42.174002,-83.105878
glmmp,ON1105,A,42.1732583,-83.09027796
glmmp,ON1105,B,42.17030275,-83.09482922
glmmp,ON1105,C,42.1711442,-83.0911459
glmmp,ON1105,D,42.17199256,-83.09406145
glmmp,ON1113,A,44.44004,-76.30925
glmmp,ON1113,B,44.438,-76.31099
glmmp,ON1114,A,41.968498,-82.530929
glmmp,ON1114,B,41.970264,-82.529474
glmmp,ON1114,C,41.970028,-82.526958
glmmp,ON1114,D,41.95141,-82.51755
glmmp,ON1114,E,41.934987,-82.506256
glmmp,ON1116,A,43.36571,-80.33113
glmmp,ON1117,A,43.30576,-80.32533
glmmp,ON1117,C,43.306853,-80.327253
glmmp,ON1118,A,42.1672,-83.0954
glmmp,ON1119,A,43.648007,-79.470296
glmmp,ON112,A,43.516664,-79.9977396
glmmp,ON1120,A,43.289809,-80.384313
glmmp,ON1120,B,43.2885,-80.38268
glmmp,ON1121,A,44.69923,-79.79982
glmmp,ON1124,A,42.66058258,-80.38068399
glmmp,ON1124,B,42.65972556,-80.37336199
glmmp,ON1124,C,42.66328156,-80.37022999
glmmp,ON1124,D,42.66678757,-80.37416099
glmmp,ON1124,E,42.66882256,-80.36782999
glmmp,ON1124,F,42.67187755,-80.36310199
glmmp,ON1124,G,42.67456455,-80.35832599
glmmp,ON1124,H,42.66544755,-80.35946199
glmmp,ON1125,A,44.02069574,-77.58498429
glmmp,ON1125,B,44.02175693,-77.58189029
glmmp,ON1125,C,44.02287611,-77.57900829
glmmp,ON1125,D,44.02452389,-77.58251629
glmmp,ON1125,E,44.02472467,-77.58606429
glmmp,ON1125,F,44.02387849,-77.58911129
glmmp,ON1126,A,44.01616853,-77.6042763
glmmp,ON1126,B,44.01363843,-77.6058293
glmmp,ON1126,C,44.01363865,-77.6024483
glmmp,ON1126,D,44.01013851,-77.6045303
glmmp,ON1126,E,44.01179579,-77.6002093
glmmp,ON1126,F,44.01561085,-77.5992333
glmmp,ON1128,A,42.25917,-83.05098
glmmp,ON1129,A,42.16948,-83.09037
glmmp,ON1129,B,42.17116,-83.09588
glmmp,ON1129,C,42.17419,-83.09315
glmmp,ON1129,D,42.17231,-83.08859
glmmp,ON113,A,43.51805556,-79.60416667
glmmp,ON1131,A,41.80856,-82.64757
glmmp,ON1131,B,41.80572,-82.64771
glmmp,ON1132,A,44.50808,-78.41889
glmmp,ON1132,B,44.51528,-78.41417
glmmp,ON1135,A,43.08582,-79.19305
glmmp,ON1135,B,43.08462,-79.19349
glmmp,ON1135,C,43.08271,-79.18288
glmmp,ON1136,A,43.62961,-80.44295
glmmp,ON1136,B,43.71221,-80.49541
glmmp,ON1136,C,43.71226,-80.49557
glmmp,ON1136,D,43.70625,-80.50618
glmmp,ON1137,A,43.2447,-81.85146
glmmp,ON1137,B,43.24284,-81.85444
glmmp,ON1137,C,43.24041,-81.8596
glmmp,ON1137,D,43.23882,-81.8625
glmmp,ON1137,E,43.23541,-81.86975
glmmp,ON114,D,44.548154,-78.18886
glmmp,ON1144,A,44.387762,-78.350732
glmmp,ON1144,B,44.38547,-78.349583
glmmp,ON1144,C,44.383217,-78.347591
glmmp,ON116,A,43.89944444,-80.40916667
glmmp,ON116,B,43.90555556,-80.42027778
glmmp,ON116,C,43.92194444,-80.4475
glmmp,ON116,D,43.97472222,-80.4375
glmmp,ON117,A,44.17472222,-79.53416667
glmmp,ON117,B,44.17305556,-79.53333333
glmmp,ON117,C,44.17,-79.53166667
glmmp,ON117,D,44.17194444,-79.53055556
glmmp,ON117,E,44.17166667,-79.52805556
glmmp,ON117,F,44.1775,-79.53166667
glmmp,ON119,A,43.89972222,-78.575
glmmp,ON120,A,44.77272,-79.67828
glmmp,ON120,B,44.76897,-79.68316
glmmp,ON120,D,44.77563,-79.677719
glmmp,ON1201,A,43.29467,-80.28754
glmmp,ON1202,A,43.29388,-80.286911
glmmp,ON1202,B,43.29377,-80.29106
glmmp,ON1202,C,43.29377,-80.29106
glmmp,ON1203,A,44.67274,-76.08377
glmmp,ON1204,A,43.94998,-80.88794
glmmp,ON1207,A,44.67197,-76.10624
glmmp,ON1208,A,44.72854,-76.02332
glmmp,ON1209,A,44.33499,-76.24464
glmmp,ON1209,B,44.33498,-76.23996
glmmp,ON1209,C,44.33494,-76.23286
glmmp,ON1209,D,44.33357,-76.23815
glmmp,ON121,A,44.59608,-79.92949
glmmp,ON121,B,44.59472222,-79.92833333
glmmp,ON121,C,44.59388889,-79.93138889
glmmp,ON121,D,44.59305556,-79.93305556
glmmp,ON121,E,44.5925,-79.93527778
glmmp,ON121,F,44.59416667,-79.93666667
glmmp,ON121,J,44.59446,-79.93564
glmmp,ON1210,A,43.248229,-80.319866
glmmp,ON1211,A,44.782074,-76.061171
glmmp,ON1211,B,44.79681,-76.04392
glmmp,ON1213,A,44.487166,-79.962063
glmmp,ON1214,A,43.22832,-80.44163
glmmp,ON1214,B,43.22867,-80.44781
glmmp,ON124,A,44.11625,-79.48398
glmmp,ON124,B,44.11916667,-79.48472222
glmmp,ON124,C,44.12027778,-79.47916667
glmmp,ON124,D,44.11755,-79.47722222
glmmp,ON125,A,44.76694444,-79.94194444
glmmp,ON125,B,44.77027778,-79.93833333
glmmp,ON125,C,44.79861111,-79.93111111
glmmp,ON125,D,44.8075,-79.93138889
glmmp,ON126,A,44.65166667,-76.27444444
glmmp,ON127,A,44.48555556,-78.45083333
glmmp,ON127,B,44.48611111,-78.45361111
glmmp,ON127,C,44.48444444,-78.44111111
glmmp,ON127,D,44.48472222,-78.44527778
glmmp,ON128,A,44.034644,-78.347972
glmmp,ON128,B,44.034644,-78.347975
glmmp,ON128,C,44.0630064,-78.371762
glmmp,ON128,D,44.060208,-78.40663
glmmp,ON128,E,44.05861,-78.411454
glmmp,ON128,F,44.04776,-78.361974
glmmp,ON128,G,44.059161,-78.361414
glmmp,ON128,H,44.059161,-78.36141
glmmp,ON129,A,45.21,-81.44847222
glmmp,ON129,B,45.20883333,-81.45127778
glmmp,ON129,C,45.20711111,-81.45722222
glmmp,ON129,D,45.20463889,-81.46175
glmmp,ON129,E,45.20816667,-81.45563889
glmmp,ON131,A,41.96823905,-82.53103109
glmmp,ON131,B,41.97333333,-82.52666667
glmmp,ON131,C,41.96555556,-82.52388889
glmmp,ON131,D,41.97529306,-82.51800798
glmmp,ON131,E,41.96833333,-82.50694444
glmmp,ON132,A,41.96416667,-82.52694444
glmmp,ON132,B,41.96,-82.52361111
glmmp,ON133,A,41.97583333,-82.51305556
glmmp,ON133,B,41.98055556,-82.51333333
glmmp,ON133,C,41.9825,-82.51916667
glmmp,ON133,D,41.97527778,-82.52055556
glmmp,ON134,A,41.98166667,-82.50194444
glmmp,ON134,B,41.97944444,-82.5025
glmmp,ON135,A,41.95027778,-82.51583333
glmmp,ON135,B,41.94194444,-82.51111111
glmmp,ON135,C,41.93472222,-82.50638889
glmmp,ON135,D,41.94305556,-82.50555556
glmmp,ON137,D,44.16527778,-77.34722222
glmmp,ON137,E,44.16527778,-77.34138889
glmmp,ON138,A,44.16209,-77.35924
glmmp,ON139,A,45.15694444,-75.63361111
glmmp,ON139,B,45.15722222,-75.63444444
glmmp,ON139,C,45.15555556,-75.63611111
glmmp,ON139,D,45.15388889,-75.63888889
glmmp,ON139,E,45.15166667,-75.64055556
glmmp,ON139,F,45.14583333,-75.64138889
glmmp,ON140,A,44.26388889,-79.87944444
glmmp,ON140,B,44.26416667,-79.87666667
glmmp,ON140,C,44.26416667,-79.87444444
glmmp,ON140,D,44.26972222,-79.885
glmmp,ON140,E,44.28972222,-79.87888889
glmmp,ON141,A,43.8875,-78.67694444
glmmp,ON141,B,43.88611111,-78.68055556
glmmp,ON141,C,43.88916667,-78.67944444
glmmp,ON141,D,43.89083333,-78.68083333
glmmp,ON142,D,46.17777778,-81.72027778
glmmp,ON142,F,46.16611111,-81.73416667
glmmp,ON142,H,46.16611111,-81.73416667
glmmp,ON143,A,42.88555556,-79.59555556
glmmp,ON143,B,42.87666667,-79.58
glmmp,ON143,C,42.87138889,-79.57805556
glmmp,ON143,D,42.86138889,-79.57805556
glmmp,ON143,E,42.85833333,-79.58333333
glmmp,ON144,A,45.11694444,-74.50055556
glmmp,ON145,A,43.74796,-79.57214
glmmp,ON145,B,43.75191,-79.5754
glmmp,ON145,C,43.74976,-79.57613
glmmp,ON147,A,43.81352778,-79.07886111
glmmp,ON147,B,43.81514,-79.07668
glmmp,ON147,C,43.81330556,-79.07836111
glmmp,ON153,A,43.91527778,-77.29222222
glmmp,ON153,B,43.91055556,-77.28722222
glmmp,ON153,C,43.905855,-77.283265
glmmp,ON153,D,43.903805,-77.278485
glmmp,ON153,E,43.905874,-77.234184
glmmp,ON153,G,43.894453,-77.219006
glmmp,ON158,A,45.27083333,-74.67055556
glmmp,ON158,B,45.26888889,-74.68
glmmp,ON158,C,45.26722222,-74.68166667
glmmp,ON158,D,45.26333333,-74.685
glmmp,ON158,E,45.2625,-74.69055556
glmmp,ON160,A,44.78072222,-81.21922222
glmmp,ON160,C,44.79688889,-81.21461111
glmmp,ON160,D,44.79761111,-81.21386111
glmmp,ON161,A,44.79647222,-81.25311111
glmmp,ON161,B,44.79813889,-81.25130556
glmmp,ON161,C,44.80022222,-81.24866667
glmmp,ON161,D,44.80194444,-81.24611111
glmmp,ON161,E,44.80308333,-81.24516667
glmmp,ON161,F,44.79855556,-81.25813889
glmmp,ON162,A,45.01666667,-76.43444444
glmmp,ON162,B,45.04361111,-76.42194444
glmmp,ON162,C,45.04916667,-76.41333333
glmmp,ON162,D,45.04805556,-76.41777778
glmmp,ON162,E,45.03,-76.47222222
glmmp,ON163,A,43.67444444,-79.36194444
glmmp,ON169,B,43.80425,-79.10641667
glmmp,ON170,A,45.32638889,-74.84722222
glmmp,ON170,B,45.33388889,-74.83027778
glmmp,ON170,C,45.34722222,-74.80583333
glmmp,ON170,D,45.35611111,-74.82416667
glmmp,ON170,E,45.33722222,-74.82166667
glmmp,ON173,A,43.38555556,-80.13222222
glmmp,ON173,B,43.39694444,-80.13583333
glmmp,ON173,C,43.38888889,-80.16583333
glmmp,ON174,A,44.57638889,-79.45777778
glmmp,ON174,B,44.5797,-79.45542
glmmp,ON174,C,44.58318,-79.4616
glmmp,ON176,A,45.12944444,-75.82111111
glmmp,ON176,B,45.1325,-75.81638889
glmmp,ON176,C,45.13583333,-75.81027778
glmmp,ON176,D,45.13138889,-75.805
glmmp,ON176,E,45.0475,-75.75805556
glmmp,ON176,F,45.02166667,-75.78194444
glmmp,ON176,G,45.05305556,-75.70888889
glmmp,ON176,H,45.06111111,-75.71916667
glmmp,ON178,A,43.13333333,-80.26638889
glmmp,ON179,A,43.13305556,-80.26666667
glmmp,ON180,A,43.23166667,-79.18583333
glmmp,ON180,B,43.23166667,-79.1875
glmmp,ON181,A,44.24666667,-79.32888889
glmmp,ON181,B,44.24805556,-79.33138889
glmmp,ON181,C,44.25055556,-79.33111111
glmmp,ON181,D,44.25305556,-79.33027778
glmmp,ON181,E,44.25222222,-79.32444444
glmmp,ON184,A,44.10611111,-78.33027778
glmmp,ON184,B,44.10555556,-78.32638889
glmmp,ON184,C,44.10694444,-78.32361111
glmmp,ON184,D,44.10861111,-78.32166667
glmmp,ON184,E,44.11083333,-78.32277778
glmmp,ON187,A,44.35333333,-76.81944444
glmmp,ON187,B,44.38222222,-76.79972222
glmmp,ON187,C,44.40861111,-76.79972222
glmmp,ON187,D,44.41361111,-76.81277778
glmmp,ON187,E,44.42388889,-76.81694444
glmmp,ON191,A,43.17166667,-79.37111111
glmmp,ON191,B,43.16555556,-79.37055556
glmmp,ON191,C,43.16083333,-79.37277778
glmmp,ON191,D,43.15944444,-79.375
glmmp,ON191,E,43.15611111,-79.37388889
glmmp,ON191,F,43.15777778,-79.3725
glmmp,ON191,G,43.15472222,-79.37083333
glmmp,ON192,A,45.88916667,-81.94361111
glmmp,ON194,A,46.32322,-82.53135
glmmp,ON194,B,46.320811,-82.534463
glmmp,ON194,C,46.320007,-82.540295
glmmp,ON195,A,44.08805556,-79.45972222
glmmp,ON195,B,44.08305556,-79.45416667
glmmp,ON195,C,44.08805556,-79.45805556
glmmp,ON198,A,45.34722222,-74.77194444
glmmp,ON199,A,43.11033333,-79.882
glmmp,ON199,B,43.1105,-79.87433333
glmmp,ON199,G,43.10944444,-79.88166667
glmmp,ON200,A,45.93805556,-81.85833333
glmmp,ON201,A,44.12222222,-77.21083333
glmmp,ON201,B,44.12,-77.21472222
glmmp,ON201,C,44.11888889,-77.21694444
glmmp,ON201,D,44.11722222,-77.21944444
glmmp,ON201,E,44.11583333,-77.22111111
glmmp,ON201,F,44.11416667,-77.2225
glmmp,ON201,G,44.11222222,-77.22472222
glmmp,ON201,H,44.11027778,-77.22861111
glmmp,ON201,I,44.11972222,-77.21611111
glmmp,ON203,A,43.25541667,-79.12169722
glmmp,ON203,B,43.25444444,-79.1175
glmmp,ON203,C,43.25525,-79.119
glmmp,ON204,A,44.166067,-77.345651
glmmp,ON204,B,44.165096,-77.341884
glmmp,ON206,B,44.45917,-78.2175
glmmp,ON206,D,44.4441,-78.207901
glmmp,ON207,A,44.163815,-79.52071
glmmp,ON207,B,44.165,-79.5188889
glmmp,ON207,C,44.166804,-79.5193777
glmmp,ON207,D,44.1686111,-79.51805566
glmmp,ON207,E,44.170563,-79.519533
glmmp,ON207,F,44.17214,-79.52033
glmmp,ON207,G,44.17333333,-79.51944444
glmmp,ON207,H,44.174543,-79.520225
glmmp,ON207,I,44.167819,-79.52205
glmmp,ON207,J,44.174005,-79.527742
glmmp,ON208,A,44.665831,-79.732302
glmmp,ON208,B,44.665831,-79.732302
glmmp,ON209,A,43.64035,-80.35411
glmmp,ON209,H,43.63861111,-80.34111111
glmmp,ON210,A,44.64194444,-79.76555556
glmmp,ON210,B,44.64638889,-79.76722222
glmmp,ON212,A,44.98972222,-75.17611111
glmmp,ON212,B,44.99833333,-75.15888889
glmmp,ON212,C,45.01111111,-75.15388889
glmmp,ON213,A,43.5929526,-79.510858
glmmp,ON214,A,43.62055556,-79.48083333
glmmp,ON215,A,43.62166667,-79.33527778
glmmp,ON216,A,43.99972222,-77.7075
glmmp,ON216,B,43.99027778,-77.7225
glmmp,ON216,C,43.99111111,-77.73027778
glmmp,ON216,D,43.99888889,-77.72527778
glmmp,ON216,E,43.99722222,-77.72111111
glmmp,ON216,F,43.99388889,-77.72444444
glmmp,ON216,G,44.01305556,-77.74277778
glmmp,ON216,H,44.01472222,-77.73861111
glmmp,ON217,A,44.97166667,-75.021
glmmp,ON217,B,44.97216667,-75.02583333
glmmp,ON217,C,44.97033333,-75.02883333
glmmp,ON217,D,44.96916667,-75.02216667
glmmp,ON223,A,44.22969444,-76.53894444
glmmp,ON223,B,44.22736111,-76.53913889
glmmp,ON224,A,43.54916667,-80.12138889
glmmp,ON224,B,43.56222222,-80.09333333
glmmp,ON224,C,43.58777778,-80.09861111
glmmp,ON224,D,43.60027778,-80.09138889
glmmp,ON224,E,43.59055556,-80.0775
glmmp,ON225,A,43.86185,-79.8726
glmmp,ON225,B,43.85102,-79.8874
glmmp,ON225,C,43.87471,-79.8533
glmmp,ON225,D,43.8706,-79.8439
glmmp,ON225,E,43.88055,-79.83434
glmmp,ON226,A,45.02611111,-74.81222222
glmmp,ON226,B,45.03111111,-74.80194444
glmmp,ON226,C,45.02694444,-74.7875
glmmp,ON234,A,44.73799,-79.64527
glmmp,ON234,B,44.73611111,-79.64722222
glmmp,ON234,C,44.73437,-79.6498
glmmp,ON234,D,44.73535,-79.65266
glmmp,ON234,E,44.73752,-79.66003
glmmp,ON234,F,44.73752,-79.66003
glmmp,ON234,G,44.74083333,-79.66083333
glmmp,ON234,H,44.73842,-79.64306
glmmp,ON235,A,43.93237,-80.398836
glmmp,ON235,B,43.93111111,-80.39416667
glmmp,ON235,C,43.94111111,-80.39583333
glmmp,ON236,A,43.15416667,-80.29833333
glmmp,ON236,C,43.15138889,-80.29833333
glmmp,ON236,D,43.14444444,-80.3075
glmmp,ON237,A,43.08083333,-79.215
glmmp,ON238,A,44.1925,-79.48944444
glmmp,ON238,B,44.19277778,-79.48361111
glmmp,ON238,C,44.19,-79.48305556
glmmp,ON238,D,44.194276,-79.48366296
glmmp,ON238,E,44.188768,-79.48583123
glmmp,ON238,F,44.19354,-79.48718562
glmmp,ON239,A,44.51944444,-78.415
glmmp,ON239,B,44.5125,-78.41333333
glmmp,ON240,A,43.04388889,-79.35722222
glmmp,ON241,A,43.25083333,-80.36805556
glmmp,ON241,B,43.25611111,-80.37416667
glmmp,ON242,A,43.02222222,-80.3375
glmmp,ON243,A,43.02611111,-80.31527778
glmmp,ON247,A,43.00722222,-79.11916667
glmmp,ON247,B,42.99555556,-79.16416667
glmmp,ON248,A,44.33444444,-78.28388889
glmmp,ON248,B,44.33555556,-78.28194444
glmmp,ON248,C,44.33877778,-78.28244444
glmmp,ON248,D,44.33666667,-78.28411111
glmmp,ON248,E,44.33444444,-78.28416667
glmmp,ON250,A,42.9975,-79.17166667
glmmp,ON250,B,43.04055556,-79.14611111
glmmp,ON250,E,42.997577,-79.17312
glmmp,ON252,A,44.29194444,-78.29166667
glmmp,ON256,A,44.48277778,-79.86027778
glmmp,ON256,B,44.48916667,-79.84472222
glmmp,ON258,A,46.40055556,-82.65333333
glmmp,ON258,B,46.39694444,-82.65138889
glmmp,ON261,A,43.07844444,-80.42716667
glmmp,ON261,B,43.06819444,-80.41083333
glmmp,ON261,C,43.04502778,-80.39061111
glmmp,ON261,D,43.09230556,-80.244
glmmp,ON262,A,43.07,-80.31555556
glmmp,ON264,C,43.23191,-80.33803
glmmp,ON264,F,43.232,-80.33438
glmmp,ON270,A,44.26666667,-76.53305556
glmmp,ON273,A,44.08833333,-79.45861111
glmmp,ON275,A,43.15194444,-80.23722222
glmmp,ON276,C,42.97463722,-79.33254222
glmmp,ON277,A,44.41027778,-79.815
glmmp,ON277,B,44.41916667,-79.825
glmmp,ON278,A,44.79972222,-79.93305556
glmmp,ON279,A,43.67027778,-79.35972222
glmmp,ON280,A,43.08083333,-80.38027778
glmmp,ON280,C,43.06888889,-80.36111111
glmmp,ON280,D,43.09833333,-80.35166667
glmmp,ON281,A,44.95361111,-75.16777778
glmmp,ON282,A,43.49527778,-80.23416667
glmmp,ON283,A,43.52277778,-80.20861111
glmmp,ON284,A,43.50361111,-80.22916667
glmmp,ON285,A,43.50805556,-80.23527778
glmmp,ON286,A,43.50888889,-80.22527778
glmmp,ON287,A,43.51166667,-80.22444444
glmmp,ON288,A,43.51388889,-80.22888889
glmmp,ON289,A,43.51527778,-80.22972222
glmmp,ON290,A,43.51472222,-80.22277778
glmmp,ON291,A,43.89805556,-78.60333333
glmmp,ON291,B,43.89944444,-78.59972222
glmmp,ON291,C,43.89805556,-78.60333333
glmmp,ON293,A,43.447948,-79.953975
glmmp,ON294,A,44.34937,-79.88333
glmmp,ON294,B,44.35203,-79.8839
glmmp,ON294,C,44.35436,-79.88447
glmmp,ON294,D,44.3567,-79.88498
glmmp,ON294,M,44.34619,-79.88252
glmmp,ON295,A,42.0273071,-82.8251682
glmmp,ON295,D,42.0210766,-82.8161501
glmmp,ON295,E,42.0241924,-82.8119551
glmmp,ON295,F,42.0222232,-82.8009795
glmmp,ON296,A,42.953139,-79.90839
glmmp,ON296,B,42.946861,-79.914639
glmmp,ON297,A,43.348611,-79.86025
glmmp,ON298,A,42.237326,-83.117505
glmmp,ON298,B,42.23063889,-83.11833333
glmmp,ON298,C,42.235287,-83.125509
glmmp,ON298,D,42.23680556,-83.12166667
glmmp,ON298,E,42.23780556,-83.12444444
glmmp,ON298,F,42.243826,-83.116417
glmmp,ON299,A,42.237326,-83.117505
glmmp,ON299,B,42.237326,-83.117505
glmmp,ON299,C,42.23063889,-83.11833333
glmmp,ON299,D,42.23680556,-83.12166667
glmmp,ON299,E,42.243826,-83.116417
glmmp,ON306,A,44.546903,-79.025727
glmmp,ON307,A,44.22152778,-76.545
glmmp,ON308,A,44.23386111,-76.53875
glmmp,ON309,A,43.66861111,-79.35944444
glmmp,ON310,A,44.43944444,-76.29166667
glmmp,ON310,B,44.43805556,-76.29416667
glmmp,ON310,C,44.43944444,-76.29
glmmp,ON310,D,44.43805556,-76.29055556
glmmp,ON312,A,43.26666667,-80.42111111
glmmp,ON312,B,43.2675,-80.41527778
glmmp,ON312,C,43.26305556,-80.32111111
glmmp,ON312,D,43.261584,-80.413914
glmmp,ON313,A,43.67972222,-79.36333333
glmmp,ON317,A,44.21888889,-78.33638889
glmmp,ON319,A,43.68194444,-79.40861111
glmmp,ON322,A,45.109,-75.975
glmmp,ON322,B,45.10916667,-75.97516667
glmmp,ON322,C,45.1145,-75.98166667
glmmp,ON322,D,45.11466667,-75.98183333
glmmp,ON322,E,45.12366667,-75.993
glmmp,ON322,F,45.12416667,-75.99333333
glmmp,ON323,A,44.16,-79.535659
glmmp,ON323,B,44.16277768,-79.536236
glmmp,ON323,C,44.165004,-79.536862
glmmp,ON323,D,44.165796,-79.533666
glmmp,ON323,E,44.16874,-79.53365
glmmp,ON323,F,44.172244,-79.534634
glmmp,ON323,G,44.165796,-79.533666
glmmp,ON324,A,42.04111111,-82.50861111
glmmp,ON324,B,42.04138889,-82.50111111
glmmp,ON324,C,42.03361111,-82.50111111
glmmp,ON324,D,42.03333333,-82.50416667
glmmp,ON324,E,42.04055556,-82.49333333
glmmp,ON324,F,42.04083333,-82.4875
glmmp,ON324,G,42.03861111,-82.48444444
glmmp,ON329,A,44.754887,-79.760912
glmmp,ON332,A,43.51833,-80.48
glmmp,ON332,B,43.51694444,-80.47944444
glmmp,ON332,C,43.51805556,-80.47194444
glmmp,ON332,D,43.52138889,-80.47805556
glmmp,ON334,A,43.514822,-80.489492
glmmp,ON334,B,43.514208,-80.491325
glmmp,ON335,A,46.297382,-83.749512
glmmp,ON339,A,43.435972,-80.62247
